3061225;Gary L. Bradshaw|Leonard Bolc;;;;;;;;;;https://www.worldcat.org/oclc/16130074;;;387163182;;books/lib/BolcB87;17/07/2020;;;;I-VII, 1-208;Springer;;;;Symbolic computation - Artificial intelligence;;;;Computational models of learning.;;;1987
3036772;Daniel Gildea|Martha Palmer|Nianwen Xue;;0000-0001-9864-6974;Semantic Role Labeling;;;;;;;https://doi.org/10.2200/S00239ED1V01Y200912HLT006;;;;;series/synthesis/2010Palmer;02/10/2022;;;;;Morgan & Claypool Publishers;;;;Synthesis Lectures on Human Language Technologies;db/series/synthesis/hlt.html;;;Semantic Role Labeling;;;2010
3036961;Ioannis Kyriakides;;;;;;;;;;https://doi.org/10.2200/S00951ED1V01Y201908ASE019;;;;;series/synthesis/2019Kyriakides;07/04/2021;;;;;Morgan & Claypool Publishers;;;;Synthesis Lectures on Algorithms and Software in Engineering;db/series/synthesis/ase.html;;;Cognitive Fusion for Target Tracking;;;2019
3066291;Patrick Cousot;;;;;;;;;;https://tel.archives-ouvertes.fr/tel-00288657;;;;;books/hal/Cousot78;28/09/2017;;;;;;;habil;Grenoble Institute of Technology, France|Joseph Fourier University, Grenoble, France;;;;;Méthodes itératives de construction et d'approximation de points fixes d'opérateurs monotones sur un treillis, analyse sémantique des programmes.;;;1978
9395353;Florian Jotzo;;;;;;;;;;https://d-nb.info/1174693118;;;978-3-8487-3616-4;;phd/dnb/Jotzo20;17/07/2021;;;;1-214;Nomos;;;;;;;;Der Schutz personenbezogener Daten in der Cloud, 2. Auflage.;;;2020
3068468;Andrey Fionov|Boris Ryabko;;;;;;;;;;https://doi.org/10.1142/11988;;;9789811226151|9789811226168|9789811226175;;books/ws/RyabkoF21;31/03/2021;;;;1-288;WorldScientific;;;;;;;;Cryptography in the Information Society;;;2021
3082860;Lihua Zhou|Lizhen Wang|Yuan Fang;;;;;;;;;;https://doi.org/10.1007/978-981-16-7566-9;;;978-981-16-7565-2;;books/sp/WangFZ22;12/01/2022;;;;1-284;Springer;;;;;;;;Preference-based Spatial Co-location Pattern Mining;;;2022
3068722;Gregor Kasieczka|Jonas Glombitza|Martin Erdmann|Uwe Klemradt;;0000-0002-1653-1303;;;;;;;;https://doi.org/10.1142/12294;;;9789811237454|9789811237461|9789811237478;;books/ws/ErdmannGKK22;03/01/2022;;;;1-340;WorldScientific;;;;;;;;Deep Learning for Physics Research;;;2021
3076219;Gábor Lugosi|Luc Devroye|László Györfi;;;;;;;;;;https://doi.org/10.1007/978-1-4612-0711-5;;;978-1-4612-0711-5|978-1-4612-6877-2;;books/sp/DevroyeGL96;24/07/2019;;;;1-638;Springer;;;;Stochastic Modelling and Applied Probability;;;;A Probabilistic Theory of Pattern Recognition;;31;1996
3052458;Rolf Böhm|Sven Wenger;;;;;;;;;;;;;978-3-7281-2697-9;;books/daglib/0097334;12/07/2019;;;;I-XI, 1-389;vdf;;;;Wirtschaftsinformatik;;;;Methoden und Techniken der System-Entwicklung, 3. Auflage.;;;1999
3053696;John I. Jerkovic;;;;;;;;;;http://www.oreilly.de/catalog/9780596157074/index.html;;;978-0-596-15707-4;;books/daglib/0023851;04/02/2011;;;;I-XXI, 1-470;O'Reilly;;;;;;;;SEO warrior.;;;2010
3082691;Angelika M. Kotz;;;;;;;;;;https://d-nb.info/890076669|https://doi.org/10.1007/978-3-642-74414-3;;;3-540-50743-4;;books/sp/Kotz89;17/07/2021;;;;1-187;Springer;;;Karlsruhe Institute of Technology, Germany;Informatik-Fachberichte;db/series/ifb/index.html;;;Triggermechanismen in Datenbanksystemen;;201;1989
3050393;C. J. Date 0001;;;;;;;;;;;;;978-0-201-14196-2;;books/daglib/0070731;15/05/2021;;;;I-XIV, 1-497;Addison-Wesley;;;;;;;;Relational Database - Selected Writings.;;;1989
3032241;Ana Paula Rocha 0001|António J. M. Castro|Eugénio C. Oliveira;;0000-0001-9271-610X|0000-0002-8129-9758;;;;;;;;https://doi.org/10.1007/978-3-662-43373-7;;;978-3-662-43372-0|978-3-662-43373-7;;series/sci/2014-562;02/11/2018;;;;1-204;Springer;;;;Studies in Computational Intelligence;db/series/sci/index.html;;;A New Approach for Disruption Management in Airline Operations Control;;562;2014
3047241;Ben Shneiderman;;;;;;;;;;;;;978-0-201-57286-5;;books/daglib/0067602;26/09/2017;;;;I-XVI, 1-573;Addison-Wesley;;;;;;;;Designing the user interface - strategies for effective human-computer interaction, 2nd Edition.;;;1992
3046830;George F. Coulouris|Jean Dollimore;;;;;;;;;;;;;978-0-201-18059-6;;books/daglib/0071327;29/04/2011;;;;I-XVII, 1-366;Addison-Wesley;;;;;;;;Distributed systems - concepts and design.;;;1988
3051147;;;;;;;;;Sotirios Koussouris|Yannis Charalabidis;0000-0002-0675-9400;https://doi.org/10.1007/978-3-642-27219-6;;;978-3-642-27218-9;;books/daglib/0028914;14/10/2021;;;;;Springer;;;;;;;;Empowering Open and Collaborative Governance - Technologies and Methods for Online Citizen Engagement in Public Policy Making.;db/books/daglib/0028914.html;;2012
3040052;Antonio Manuel López Peña|David Gerónimo;;;;;;;;;;https://doi.org/10.1007/978-1-4614-7987-1;;;978-1-4614-7986-4|978-1-4614-7987-1;;series/sbcs/GeronimoL14;20/09/2017;;;;i-x, 1-114;Springer;;;;Springer Briefs in Computer Science;db/series/sbcs/index.html;;;Vision-based Pedestrian Protection Systems for Intelligent Vehicles.;;;2014
3037466;;;;Fouille de données complexes;;;;;Arnaud Martin|Boutheina Ben Yaghlane|Guillaume Cleuziou|Mustapha Lebbah;;http://editions-rnti.fr/?procid=100094;;;;;series/rnti/E21;07/05/2014;;;;;Hermann-Éditions;;;;RNTI;db/series/rnti/index.html;;;Fouille de données complexes. Complexité liée aux données multiples;db/series/rnti/rnti-E21.html;E-21;2011
3083470;Chaomei Chen;;0000-0001-8584-1041;;;;;;;;https://doi.org/10.1007/978-3-642-19160-2;;;978-3-642-19159-6;;books/sp/Chen11;19/02/2021;;;;1-277;Springer;;;;;;;;Turning Points - The Nature of Creativity;;;2011
3050570;Ulrike Kölsch;;;;;;;;;;https://d-nb.info/959142592;;;978-3-89838-468-1;;books/daglib/0005019;17/07/2021;;;;I-XIII, 1-296;Infix Akademische Verlagsgesellschaft;;;Karlsruhe Institute of Technology, Germany;DISDBIS;db/series/disdbis/index.html;;;Methodische Integration und Migration von Informationssystemen in objektorientierte Umgebungen.;;68;2000
3059670;Egon Hörbst|Heinz Schwärtzel|Martin Nett;;;;;;;;;;;;;978-3-540-16313-8;;books/daglib/0068055;14/04/2011;;;;I-XII, 1-336;Springer;;;;;;;;Venus - Entwurf von VLSI-Schaltungen.;;;1986
3049937;Larry J. Crockett;;;;;;;;;;;;;978-0-89391-926-9;;books/daglib/0077879;29/04/2011;;;;I-VIII, 1-216;Ablex Publishing Corporation;;;;Ablex series in artificial intelligence;;;;The Turing test and the frame problem - AI's mistaken understanding of intelligence.;;;1994
3059290;Ben Shneiderman;;;;;;;;;;;;;978-0-201-69497-0;;books/daglib/0090373;26/09/2017;;;;I-XIV, 1-638;Addison-Wesley;;;;;;;;Designing the user interface - strategies for effective human-computer interaction, 3rd Edition.;;;1997
3029212;Rafal Scherer;;0000-0001-9592-262X;;;;;;;;https://doi.org/10.1007/978-3-030-12195-2;;;978-3-030-12194-5;;series/sci/2020-821;14/10/2021;;;;1-137;Springer;;;;Studies in Computational Intelligence;db/series/sci/index.html;;;Computer Vision Methods for Fast Image Classification and Retrieval;;821;2020
3036606;Marko Vukolic;;;;;;;;;;https://doi.org/10.2200/S00402ED1V01Y201202DCT009;;;;;series/synthesis/2012Vukolic;16/05/2017;;;;;Morgan & Claypool Publishers;;;;Synthesis Lectures on Distributed Computing Theory;db/series/synthesis/dct.html;;;Quorum Systems: With Applications to Storage and Consensus;;;2012
3061228;Didier Dubois|Henri Prade;;;;;;;;;;https://www.worldcat.org/oclc/05726778;;;122227506;;books/lib/DuboisP80;17/07/2020;;;;I-XVII, 1-393;Acad. Press;;;;Mathematics in science and engineering;;;;Fuzzy sets and systems: theory and applications.;;144;1980
3050792;Judith Mary Bishop;;;;;;;;;;http://www.oreilly.com/catalog/9780596527730/index.html#top;;;978-0-596-52773-0;;books/daglib/0019748;10/02/2011;;;;I-XXXI, 1-290;O'Reilly;;;;;;;;C# 3.0 design patterns - use the power of C# 3.0 to solve real-world problems: up-to-date for C# 3.0.;;;2008
3049773;John Catsoulis;;;;;;;;;;http://www.oreilly.de/catalog/dbhardware2/index.html;;;978-0-596-00755-3;;books/daglib/0013106;19/02/2011;;;;I-XVI, 1-377;O'Reilly;;;;;;;;Designing embedded hardware - create new computers and devices (2. ed..).;;;2005
3049595;Ira Pohl;;;;;;;;;;;;;978-0-8053-0910-2;;books/daglib/0072415;05/05/2011;;;;I-XII, 1-244;Benjamin/Cummings;;;;;;;;C++ for C programmers.;;;1989
3058819;Brent Heslop|David Angell;;;;;;;;;;;;;978-0-201-40850-8;;books/daglib/0080536;27/04/2011;;;;I-XIII, 1-242;Addison-Wesley;;;;;;;;The internet business companion - growing your business in the electronic age.;;;1995
3036821;Binseng Wang;;;Strategic Health Technology Incorporation;;;;;;;https://doi.org/10.2200/S00216ED1V01Y200908BME032;;;;;series/synthesis/2009Wang;16/05/2017;;;;;Morgan & Claypool Publishers;;;;Synthesis Lectures on Biomedical Engineering;db/series/synthesis/bme.html;;;Strategic Health Technology Incorporation;;;2009
3058827;Steve Oualline;;;;;;;;;;http://oreilly.com/catalog/9781565923065;;;978-1-56592-306-5;;books/daglib/0090494;26/04/2011;;;;I-XXIII, 1-428;O'Reilly;;;;;;;;Practical C programming (3. ed.).;;;1997
3058521;;;;;;;;;Bernhard Thalheim|David W. Embley;0000-0002-7909-7786;https://doi.org/10.1007/978-3-642-15865-0|https://www.wikidata.org/entity/Q57376321;;;978-3-642-15864-3;;books/daglib/0026654;14/11/2018;;;;;Springer;;;;;;;;Handbook of Conceptual Modeling - Theory, Practice, and Research Challenges;db/books/collections/ET2011.html;;2011
3079822;Chang Li 0002|Jun Zhang 0004|Khaled Ben Letaief|Xianghao Yu;;0000-0002-5222-1898|0000-0002-8874-8712;;;;;;;;https://doi.org/10.1007/978-981-13-5880-7;;;978-981-13-5879-1;;books/sp/YuLZL19;25/10/2020;;;;1-178;Springer;;;;;;;;Stochastic Geometry Analysis of Multi-Antenna Wireless Networks;;;2019
3078771;Gerhard Reinelt;;;;;;;;;;https://doi.org/10.1007/3-540-48661-5;;;3-540-58334-3;;books/sp/Reinelt94;14/05/2019;;;;;Springer;;;;Lecture Notes in Computer Science;db/series/lncs/index.html;;;The Traveling Salesman, Computational Solutions for TSP Applications;;840;1994
3067436;Stuart M. Shieber;;;;;;;;;;;;;0-937073-00-8;;books/csli/Shieber86;25/01/2002;;;;;CSLI Publications, Stanford, CA;;;;CSLI Lecture Notes;;;;An Introduction to Unification-Based Approaches to Grammar;;4;1986
3067679;;;;Emerging Technologies for 3D Video;;;;;Béatrice Pesquet-Popescu|Frédéric Dufaux|Marco Cagnazzo;0000-0001-6731-3755;https://doi.org/10.1002/9781118583593;;;978-1-118-35511-4;;books/wi/13/DPC2013;16/09/2019;;;;;Wiley;;;;;;;;Emerging Technologies for 3D Video: Creation, Coding, Transmission and Rendering.;db/books/collections/DPC2013.html;;2013
3054308;Ralf Steinmetz;;;;;;;;;;;;;978-3-540-66757-5;;books/daglib/0002231;12/04/2011;;;;1;Springer;;;;;;;;Multibook - Multimedia-Technologie Powerpack.;;;2000
3033710;;;;;;;;;Bernd J. Krämer|Wolfgang A. Halang;;;;;978-3-540-44909-6;;series/sci/2007-42;06/03/2008;;;;;Springer;;;;Studies in Computational Intelligence;db/series/sci/index.html;;;Contributions to Ubiquitous Computing;db/series/sci/sci42.html;42;2007
3065844;Pascal Monasse;;;;;;;;;;https://tel.archives-ouvertes.fr/tel-02025040;;;;;books/hal/Monasse13;12/04/2019;;;;;;;habil;École normale supérieure Paris-Saclay, Cachan, France;;;;;Highly accurate computer vision and image comparison.;;;2013
3072815;Kurt Mehlhorn|Peter Sanders 0001;;;;;;;;;;https://doi.org/10.1007/978-3-540-77978-0|https://www.wikidata.org/entity/Q54200828;;;978-3-540-77977-3;;books/sp/MehlhornS2008;14/11/2018;;;;;Springer;;;;;;;;Algorithms and Data Structures: The Basic Toolbox.;;;2008
3049551;Ben Walther|Paco Hope;;;;;;;;;;http://www.oreilly.de/catalog/9780596514839/index.html;;;978-0-596-51483-9;;books/daglib/0021783;16/03/2011;;;;I-XXIII, 1-285;O'Reilly;;;;;;;;Web security testing cookbook - systematic techniques to find problems fast.;;;2008
8453268;;;;Ausgezeichnete Informatikdissertationen;;;;;Abraham Bernstein|Dietmar Saupe|Dorothea Wagner|Gustaf Neumann|Günter Hotz|Harald Störrle|Klaus-Peter Löhr|Myra Spiliopoulou|Paul Molitor|Rüdiger Reischuk|Steffen Hölldobler|Thomas Dreier;;https://dl.gi.de/20.500.12116/33596|https://dl.gi.de/handle/20.500.12116/4405;oa|oa;;978-3-88579-413-4;;conf/gi/2008diss;17/01/2022;;;;;GI;;;;LNI;db/series/lni/index.html;;;Ausgezeichnete Informatikdissertationen 2008;db/conf/gi/diss2008.html;D-9;2010
3050585;Chidamber Kulkarni|Erik Brockmeyer|Francky Catthoor|Koen Danckaert|Per Gunnar Kjeldsberg|Tanja Van Achteren|Thierry J.-F. Omnés;;;;;;;;;;https://doi.org/10.1007/978-1-4757-4903-8;;;978-0-7923-7689-7;;books/daglib/0037373;16/05/2017;;;;I-XIV, 1-305;Kluwer;;;;;;;;Data Access and Storage Management for Embedded Programmable Processors.;;;2002
3060001;Dietrich Boles|Hans-Jürgen Appelrath|Ingo Wegener|Volker Claus;;;;;;;;;;;;;3-519-00241-8;;books/teu/AppelrathBCW98;13/01/2003;;;;;Teubner;;;;;;;;Starthilfe Informatik;;;1998
3072941;Bernard Zygelman;;;;;;;;;;https://doi.org/10.1007/978-3-319-91629-3;;;978-3-319-91628-6;;books/sp/Zygelman18;28/09/2018;;;;1-233;Springer;;;;;;;;A First Introduction to Quantum Computing and Information;;;2018
3059220;Omar A. L. Zabir;;;;;;;;;;http://www.oreilly.com/catalog/9780596510503/index.html#top;;;978-0-596-51050-3;;books/daglib/0019740;10/02/2011;;;;I-XVI, 1-290;O'Reilly;;;;;;;;Building a web 2.0 portal with ASP.NET 3.5 - learn how to build a state-of-the-art Ajax web site using: ASP.NET, .NET 3.5, LINQ, Windows WF, and more.;;;2008
3049217;Melvin Fitting;;;;;;;;;;https://doi.org/10.1007/978-1-4612-2360-3;;;978-1-4612-2360-3|978-1-4612-7515-2;;books/daglib/0082098;16/05/2017;;;;I-XVI, 1-326;Springer;;;;Graduate Texts in Computer Science;db/series/txcs/index.html;;;First-Order Logic and Automated Theorem Proving, Second Edition.;;;1996
3065680;Lamia Berrah;;;;;;;;;;https://tel.archives-ouvertes.fr/tel-01154349;;;;;books/hal/Berrah13;30/09/2017;;;;;;;habil;University of Savoy, Annecy, France;;;;;La quantification de la performance dans les entreprises manufacturières : de la déclaration des objectifs à la définition des systèmes d'indicateurs.;;;2013
3049856;Stefan Bieletzke;;;;;;;;;;;;;978-3-8244-6965-9;;books/daglib/0098708;21/04/2011;;;;I-XXV, 1-244;DUV;;;;Gabler Edition Wissenschaft;;;;Simulation der Ökobilanz - modelltheoretische Analyse ökonomischer und ökologischer Auswirkungen.;;;1999
3059649;John R. Wallace|Michael F. Cohen;;;;;;;;;;;;;978-0-12-178270-2;;books/daglib/0076870;29/04/2011;;;;I-XV, 1-381;Academic Press;;;;;;;;Radiosity and realistic image synthesis.;;;1993
3053869;Rainer Erkens|Ulf Troppens;;;;;;;;;;;;;978-3-89864-135-7;;books/daglib/0007592;15/04/2011;;;;I-XXVII, 1-385;dpunkt.verlag;;;;;;;;Speichernetze - Grundlagen und Einsatz von Fibre Channel SAN, NAS, iSCSI und InfiniBand.;;;2002
3051441;Kurt Geihs;;;;;;;;;;;;;978-3-8266-0114-9;;books/daglib/0074366;19/07/2019;;;;I-IX, 1-94;International Thomson;;;;Thomson's aktuelle Tutorien;;;;Client/Server-Systeme - Grundlagen und Architekturen.;;6;1995
3058353;;;;Human-Centered Social Media Analytics;;;;;Yun Fu 0001;;https://doi.org/10.1007/978-3-319-05491-9;;;978-3-319-05490-2|978-3-319-05491-9;;books/daglib/0033345;18/10/2017;;;;;Springer;;;;;;;;Human-Centered Social Media Analytics;db/books/collections/Fu2014.html;;2014
3040273;Faycal Bouhafs|Madjid Merabti|Michael Mackay 0001;;0000-0001-6626-7881;;;;;;;;https://doi.org/10.1007/978-1-4939-2184-3;;;978-1-4939-2183-6|978-1-4939-2184-3;;series/sbcs/BouhafsMM14;26/10/2020;;;;gen-95;Springer;;;;Springer Briefs in Computer Science;db/series/sbcs/index.html;;;Communication Challenges and Solutions in the Smart Grid;;;2014
3066391;Saïd Tazi 0001;;;;;;;;;;https://tel.archives-ouvertes.fr/tel-00069300;;;;;books/hal/Tazi05;28/09/2017;;;;;;;habil;Toulouse 1 University Capitole, France;;;;;Explicitation des intentions et conception de documents.;;;2005
3036930;Abhishek Sehgal|Nasser Kehtarnavaz|Shane Parris;;0000-0001-7128-6438;Smartphone-Based Real-Time Digital Signal Processing;;;;;;;https://doi.org/10.2200/S00666ED1V01Y201508SPR013;;;;;series/synthesis/2015Kehtarnavaz;02/11/2018;;;;1-157;Morgan & Claypool Publishers;;;;Synthesis Lectures on Signal Processing;db/series/synthesis/spr.html;;;Smartphone-Based Real-Time Digital Signal Processing;;;2015
3079895;;;;;;;;;David Rheams|Tai Neilson|lewis levenberg;0000-0002-5109-5850;https://doi.org/10.1007/978-3-319-96713-4;;;978-3-319-96712-7|978-3-319-96713-4;;books/sp/18/lMR2018;25/10/2020;;;;;Springer;;;;;;;;Research Methods for the Digital Humanities.;db/books/collections/lMR2018.html;;2018
3036624;Asim Smailagic|Daniel P. Siewiorek|Thad Starner;;0000-0001-6644-3929;Application Design for Wearable Computing;;;;;;;https://doi.org/10.2200/S00106ED1V01Y200801MPC003;;;;;series/synthesis/2008Siewiorek;09/06/2017;;;;;Morgan & Claypool Publishers;;;;Synthesis Lectures on Mobile and Pervasive Computing;db/series/synthesis/ivm.html;;;Application Design for Wearable Computing;;;2008
3051285;Andreas Beham|Michael Affenzeller|Stefan Wagner 0002|Stephan M. Winkler;;;;;;;;;;http://www.crcpress.com/product/isbn/9781584886297;;;978-1-58488-629-7;;books/daglib/0023033;20/07/2013;;;;I-XXVII, 1-365;CRC Press;;;;;;;;Genetic Algorithms and Genetic Programming - Modern Concepts and Practical Applications.;;;2009
3054794;Ian W. Ricketts;;;;;;;;;;;;;978-3-540-76046-7;;books/daglib/0091286;15/04/2011;;;;I-XIII, 1-103;Springer;;;;;;;;Managing your software project - a student's guide.;;;1998
3051934;Franco Zambonelli|Marco Mamei;;;;;;;;;;https://doi.org/10.1007/3-540-27969-5;;;978-3-540-27968-6;;books/daglib/0015276;09/07/2019;;;;I-XII, 1-241;Springer;;;;Springer series on agent technology;;;;Field-based coordination for pervasive multiagent systems.;;;2006
3048966;Akira Ishikawa|Terry L. Wilson;;;;;;;;;;;;;978-0-7923-9539-3;;books/daglib/0082553;19/07/2019;;;;I-XIV, 1-164;Kluwer;;;;International series in intelligent technologies;;;;Analysis and evaluation of fuzzy systems.;;2;1995
3071980;;;;;;;;;Christoph Rasche|Mario A. Pfannstiel;;https://doi.org/10.1007/978-3-319-46412-1;;;978-3-319-46412-1;;books/sp/17/PR2017;21/01/2022;;;;;Springer;;;;;;;;Service Business Model Innovation in Healthcare and Hospital Management;db/books/collections/PR2017.html;;2017
3047897;Shyamnath Gollakota;;;;;;;;;;;;;978-1-627-05474-4;;books/daglib/0034578;08/12/2014;;;;I-XIV, 1-157;ACM / Morgan & Claypool;;;;ACM Books;;;;Embracing Interference in Wireless Systems (dissertation, updated version).;;1;2014
3048774;John Venn;;;;;;;;;;;;;978-0-8218-4199-0;;books/daglib/0018770;24/03/2011;;;;I-XXXVIII, 1-540;AMS Chelsea Publishing;;;;;;;;Symbolic logic (2. ed.).;;;2006
3053209;Jeff Tranter;;;;;;;;;;;;;978-1-56592-219-8;;books/daglib/0084818;27/04/2011;;;;I-XX, 1-363;O'Reilly;;;;;;;;Linux multimedia guide - a unix-compatible operating system for the personal computer.;;;1996
3082017;Zhi-Hua Zhou;;;;;;;;;;https://doi.org/10.1007/978-981-15-1967-3;;;978-981-15-1966-6;;books/sp/Zhou21a;02/09/2021;;;;1-459;Springer;;;;;;;;Machine Learning;;;2021
3046913;Robert Wille|Rolf Drechsler;;0000-0002-4993-7860|0000-0002-9872-1740;;;;;;;;https://doi.org/10.1007/978-90-481-9579-4|https://www.wikidata.org/entity/Q59242654;;;978-90-481-9578-7;;books/daglib/0025733;02/06/2019;;;;I-XIII, 1-184;Springer;;;;;;;;Towards a Design Flow for Reversible Logic.;;;2010
3054412;Uwe Vigenschow;;;;;;;;;;;;;978-3-89864-305-4;;books/daglib/0011786;03/02/2011;;;;I-XV, 1-331;dpunkt.verlag;;;;;;;;Objektorientiertes Testen und Testautomatisierung in der Praxis - Konzepte, Techniken und Verfahren.;;;2005
3065369;Joachim Biskup;;;;;;;;;;;;;3-528-05494-8;;books/vi/Biskup95;29/01/2002;;;;;Vieweg;;;;;;;;Grundlagen von Informationssystemen;;;1995
3049689;William L. Briggs;;;;;;;;;;https://doi.org/10.1137/1.9780898717914;;;978-0-89871-574-3;;books/daglib/0012753;16/05/2017;;;;I-V, 1-168;SIAM;;;;;;;;Ants, bikes, and clocks - problem solving for undergraduates.;;;2005
3053967;Jon Barwise|Lawrence S. Moss;;;;;;;;;;;;;978-1-57586-009-1;;books/daglib/0085450;19/07/2019;;;;I-X, 1-390;CSLI;;;;CSLI lecture notes series;;;;Vicious circles - on the mathematics of non-wellfounded phenomena.;;60;1996
3065634;Claudia-Lavinia Ignat;;;;;;;;;;https://tel.archives-ouvertes.fr/tel-03229173;;;;;books/hal/Ignat21;15/07/2021;;;;;;;habil;University of Lorraine, Nancy, France;;;;;Large-scale trustworthy distributed collaboration.;;;2021
3036664;John D. Enderle;;;Models of Horizontal Eye Movements, Part I;;;;;;;https://doi.org/10.2200/S00263ED1V01Y201003BME034;;;;;series/synthesis/2010Enderle;16/05/2017;;;;;Morgan & Claypool Publishers;;;;Synthesis Lectures on Biomedical Engineering;db/series/synthesis/bme.html;;;Models of Horizontal Eye Movements, Part I: Early Models of Saccades and Smooth Pursuit;;;2010
3037289;Bruce L. Jacob;;;The Memory System: You Can't Avoid It, You Can't Ignore It, You Can't Fake It;;;;;;;https://doi.org/10.2200/S00201ED1V01Y200907CAC007;;;;;series/synthesis/2009Jacob;16/05/2017;;;;;Morgan & Claypool Publishers;;;;Synthesis Lectures on Computer Architecture;db/series/synthesis/cac.html;;;The Memory System: You Can't Avoid It, You Can't Ignore It, You Can't Fake It;;;2009
3055135;Christian Eichhorn 0001;;;;;;;;;;;;;978-3-89959-925-1;;books/daglib/0035228;02/07/2019;;;;I-XI, 1-144;Der Andere Verlag;;;;;;;;Automatische Duplikatserkennung - ähnliche Texte entdecken und erkennen.;;;2010
3061224;Peter C. Cheeseman;;;;;;;;;;https://www.worldcat.org/oclc/246901775;;;387942815;;books/lib/Cheeseman94;17/07/2020;;;;I-X, 1-487;Springer;;;;Lecture notes in statistics;;;;Selecting models from data.;;89;1994
3040236;Mohammed M. Alani;;;;;;;;;;https://doi.org/10.1007/978-3-319-05152-9;;;978-3-319-05151-2|978-3-319-05152-9;;series/sbcs/Alani14;16/05/2017;;;;gen-50;Springer;;;;Springer Briefs in Computer Science;db/series/sbcs/index.html;;;Guide to OSI and TCP/IP Models;;;2014
3050177;Jean-François Monin;;;;;;;;;;http://www.springer.com/computer/swe/book/978-1-85233-247-1;;;978-1-85233-247-1;;books/daglib/0007501;25/03/2011;;;;I-XV, 1-275;Springer;;;;;;;;Understanding formal methods.;;;2003
3078956;Paul Blain Levy;;;;;;;;;;;;;1-4020-1730-8;;books/sp/Levy2004;12/09/2006;;;;;Springer;;;;Semantics Structures in Computation;;;;Call-By-Push-Value: A Functional/Imperative Synthesis;;2;2004
3065591;William Derigent;;;;;;;;;;https://tel.archives-ouvertes.fr/tel-02098190;;;;;books/hal/Derigent18;08/07/2019;;;;;;;habil;University of Lorraine, Nancy, France;;;;;Modèles de données et mécanismes de gestion de l'information distribuée dans des systèmes holoniques : Application à la matière communicante.;;;2018
3082785;Elias Bou-Harb|Nataliia Neshenko;;;;;;;;;;https://doi.org/10.1007/978-3-030-45858-4;;;978-3-030-45857-7;;books/sp/Bou-HarbN20;02/06/2020;;;;gen-89;Springer;;;;;;;;Cyber Threat Intelligence for the Internet of Things;;;2020
3083054;Edwin Lughofer;;;;;;;;;;https://doi.org/10.1007/978-3-642-18087-3;;;978-3-642-18086-6;;books/sp/Lughofer11;16/05/2017;;;;1-410;Springer;;;;Studies in Fuzziness and Soft Computing;db/series/sfsc/index.html;;;Evolving Fuzzy Systems - Methodologies, Advanced Concepts and Applications;;266;2011
3074162;;;;Variants of Evolutionary Algorithms for Real-World Applications;;;;;Raymond Chiong|Thomas Weise 0001|Zbigniew Michalewicz;0000-0001-5609-5457;https://doi.org/10.1007/978-3-642-23424-8;;;978-3-642-23423-1;;books/sp/chiong12;19/10/2019;;;;;Springer;;;;;;;;Variants of Evolutionary Algorithms for Real-World Applications;db/books/collections/Chiong2012.html;;2012
3053565;;;;;;;;;;;;;;978-0-201-63299-6;;books/daglib/0072394;18/07/2019;;;;;Addison-Wesley;;;;Apple technical library;;;;Inside Macintosh - more Macintosh toolbox.;;;1993
9389846;Thomas Stahs;;;;;;;;;;https://d-nb.info/946948011;;;3-8265-1317-7;;phd/dnb/Stahs96;17/07/2021;;;;1-359;Shaker;;;;;;;;Objekterkennung mit einem aktiven 3D-Robotersensorsystem.;;;1996
3050311;Brenda Laurel;;;;;;;;;;;;;978-0-201-55060-3;;books/daglib/0081917;29/04/2011;;;;I-XXV, 1-227;Addison-Wesley;;;;;;;;Computers as theatre.;;;1993
3036535;Mingyan Liu;;;;;;;;;;https://doi.org/10.2200/S01093ED1V01Y202104LNA026;;;;;series/synthesis/2021Liu;06/01/2022;;;;1-143;Morgan & Claypool Publishers;;;;Synthesis Lectures on Learning, Networks, and Algorithms;db/series/synthesis/cnt.html;;;Embracing Risk: Cyber Insurance as an Incentive Mechanism for Cybersecurity;;;2021
3069137;Benjamin M. Brosgol;;;;;;;;;;;;;0-8240-4400-2;;books/garland/Brosgol73;24/05/2002;;;;;Garland Publishing, New York;;;;Outstanding Dissertations in the Computer Sciences;;;;Deterministic Translation Grammars;;;1973
3058814;Cynthia Breazeal;;;;;;;;;;;;;978-0-262-52431-5;;books/daglib/0012085;15/04/2011;;;;I-XVIII, 1-263;AAAI Press;;;;;;;;Designing sociable robots.;;;2002
3082341;Vytautas Stuikys;;;;;;;;;;https://doi.org/10.1007/978-3-319-16913-2;;;978-3-319-16912-5|978-3-319-16913-2;;books/sp/Stuikys15;16/05/2017;;;;3-310;Springer;;;;;;;;Smart Learning Objects for Smart Education in Computer Science - Theory, Methodology and Robot-Based Implementation;;;2015
3078733;;;;;;;;;Hendrik Drachsler|Katrien Verbert|Nikos Manouselis|Olga C. Santos;0000-0001-6699-7710|0000-0002-9281-4209;https://doi.org/10.1007/978-1-4939-0530-0|https://www.wikidata.org/entity/Q62045143;;;978-1-4939-0529-4|978-1-4939-0530-0;;books/sp/2014MDVS;02/06/2019;;;;;Springer New York;;;;;;;;Recommender Systems for Technology Enhanced Learning.;db/books/collections/MDVS2014.html;;2014
